Config,Model,Type,Epoch,Predicted,GT
2,resnet50,train,1,"['<SOS>', 'steak', 'and', 'mushroom', 'tart', '<EOS>', 'walnut', 'butter', 'butter', 'apple', 'ice', 'glaze', 'vanilla', '<SOS>', 'ice', 'lemon', '<SOS>']","['<SOS>', 'steak', 'and', 'mushroom', 'reuben', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,1,"['<SOS>', '<SOS>', '<EOS>', 'cream', 'pizza', 'sweet', 'bean', 'rice', 'pea', '<SOS>', 'sweet', 'pea', 'red', 'onion', 'egg', '<SOS>', '<SOS>']","['<SOS>', 'mozzarella', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,val,1,"['<SOS>', '<EOS>', 'roasted', 'spiced', 'grape', '<EOS>', 'mint', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea']","['<SOS>', 'port', 'roasted', 'chestnut', 'grape', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,val,1,"['<SOS>', 'roasted', 'red', 'pepper', 'feta', 'dip', '<EOS>', 'mint', 'mint', 'ice', 'ice', 'ice', 'ice', 'ice', 'ice', 'ice', 'ice']","['<SOS>', 'roasted', 'red', 'pepper', 'feta', 'dip', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,val,1,"['<SOS>', 'green', 'vegetable', 'salad', '<EOS>', 'mint', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea', 'pea']","['<SOS>', 'green', 'vegetable', 'salad', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'instant', 'pot', 'butternut', 'squash', 'hash', '<EOS>', 'pickled', 'ice', 'ice', 'cheesecake', 'mint', 'short', 'scallion', 'ice', 'spiced', 'marinated']","['<SOS>', 'instant', 'pot', 'butternut', 'squash', 'hash', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'chocolate', 'cheese', 'bar', 'cooky', '<EOS>', 'compote', 'red', 'peanut', 'brown', 'sandwich', 'fish', 'french', 'pea', 'cream', 'pumpkin', 'pancetta']","['<SOS>', 'chocolate', 'peppermint', 'bar', 'cooky', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'butterscotch', 'sandwich', 'tomato', '<EOS>', 'nut', 'pickled', 'ice', 'cheddar', 'pecan', 'kale', 'vinaigrette', 'pickled', 'pot', 'arugula', 'cheesecake', 'cooky']","['<SOS>', 'butterscotch', 'drop', 'scone', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'glazed', 'root', 'vegetable', '<EOS>', 'coffee', 'mint', 'fish', 'cheesecake', 'peanut', 'corn', 'spiced', 'butternut', 'fish', 'sandwich', 'cheddar', '<SOS>']","['<SOS>', 'glazed', 'root', 'vegetable', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'lamb', 'goat', 'cheese', 'heirloom', 'tomato', 'salad', '<EOS>', 'broth', 'compote', 'kale', 'salt', 'compote', 'pot', 'garlic', 'green', '<SOS>']","['<SOS>', 'lamb', 'goat', 'cheese', 'heirloom', 'tomato', 'salad', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'shrimp', 'pearl', '<EOS>', 'peanut', 'egg', 'pea', 'pepper', 'ice', 'corn', 'nut', 'cheesecake', 'chorizo', 'pickled', 'style', 'mint', 'cooky']","['<SOS>', 'shrimp', 'pearl', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'pumpkin', 'doughnut', 'horseradish', 'sugar', 'glaze', 'spiced', 'sugar', 'doughnut', 'pop', '<EOS>', 'pea', 'ice', 'ice', 'rice', 'peanut', 'red']","['<SOS>', 'pumpkin', 'doughnut', 'powdered', 'sugar', 'glaze', 'spiced', 'sugar', 'doughnut', 'hole', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'steak', 'style', 'hot', 'chicken', '<EOS>', 'pancetta', 'compote', 'butter', 'fig', 'peanut', 'mint', 'cheesecake', 'ice', 'pecan', 'pickled', 'cream']","['<SOS>', 'nashville', 'style', 'hot', 'chicken', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'butternut', 'squash', 'mushroom', 'lasagna', '<EOS>', 'walnut', '<SOS>', 'coffee', 'sauce', '<EOS>', 'rice', 'nut', 'compote', 'mint', 'kale', 'chorizo']","['<SOS>', 'butternut', 'squash', 'mushroom', 'lasagna', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'polenta', 'vinegar', 'chicken', 'chicken', 'orange', '<EOS>', 'pecan', 'mint', 'corn', 'pea', 'green', 'cooky', 'kale', '<SOS>', 'cheesecake', 'peanut']","['<SOS>', 'tangy', 'vinegar', 'chicken', 'barberry', 'orange', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'seared', 'sea', 'scallop', 'roll', 'vinegar', 'nut', 'slaw', '<EOS>', 'salad', 'egg', 'peanut', 'pea', 'cheesecake', 'spiced', 'pumpkin', 'red']","['<SOS>', 'seared', 'sea', 'scallop', 'banyuls', 'vinegar', 'chicory', 'slaw', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'seared', 'burger', '<EOS>', 'chutney', 'pickled', 'peanut', 'gratin', 'cheddar', 'pepper', 'pea', 'bacon', 'lemon', '<SOS>', 'bowl', 'gratin', 'mint']","['<SOS>', 'edamame', 'burger', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'soy', '<EOS>', 'butter', 'pea', 'butter', 'mint', 'pea', 'golden', 'dressing', 'cheesecake', 'butter', 'vinegar', 'pesto', 'peanut', '<EOS>', 'kale']","['<SOS>', 'ratatouille', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'tofu', 'vegetable', 'noodle', 'pistachio', '<EOS>', 'marinated', 'marinated', 'rice', 'pot', 'pecan', 'mint', 'cream', 'radicchio', 'kale', 'herb', 'cheesecake']","['<SOS>', 'tofu', 'vegetable', 'noodle', 'toss', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', '<SOS>', 'cheese', 'italian', 'sausage', '<EOS>', 'pickled', '<SOS>', 'pickled', 'scallion', '<EOS>', 'ice', 'cream', 'bacon', 'nut', 'cooky', 'mint']","['<SOS>', 'rigatoni', 'cheese', 'italian', 'sausage', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'dried', 'cod', 'fish', 'pie', '<EOS>', 'blackberry', 'broth', 'pickled', 'cooker', 'fig', 'pea', 'sauce', 'cheesecake', 'cream', 'compote', 'cheesecake']","['<SOS>', 'dried', 'cod', 'fish', 'pie', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'crispy', 'pork', 'radish', 'caper', 'lemon', 'arugula', 'chili', 'egg', '<EOS>', 'mint', 'bacon', 'peanut', 'walnut', 'cucumber', 'pickled', 'marinated']","['<SOS>', 'crispy', 'pork', 'cutlet', 'caper', 'lemon', 'arugula', 'chopped', 'egg', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'steak', 'watercress', 'salad', 'chile', 'lime', 'dressing', '<EOS>', 'mint', 'pickled', 'pesto', 'ice', 'pecan', 'herb', 'cooky', 'pickled', 'beet']","['<SOS>', 'steak', 'watercress', 'salad', 'chile', 'lime', 'dressing', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'grape', 's', '<SOS>', '<EOS>', '<EOS>', '<EOS>', 'corn', 'cream', 'cheesecake', 'ice', 'blue', 'compote', 'corn', 'corn', 'pesto', 'marinated']","['<SOS>', 'bailey', 's', 'matcha', 'shamrock', 'shake', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'spaghetti', 'no', 'roasted', 'tomato', 'sauce', 'hazelnut', '<EOS>', 'walnut', 'pickled', 'mint', 'chutney', 'ice', 'cucumber', 'spiced', 'chickpea', 'herb']","['<SOS>', 'spaghetti', 'no', 'cook', 'tomato', 'sauce', 'hazelnut', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'grilled', 'corn', 'lime', 'cilantro', 'butter', '<EOS>', 'sauce', 'mint', 'lemon', 'cheddar', 'marinated', 'kale', 'nut', 'mint', 'grape', 'turkey']","['<SOS>', 'grilled', 'corn', 'lime', 'cilantro', 'butter', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'black', 'chili', 'hazelnut', 'pie', '<EOS>', 'pea', 'cheddar', 'pecan', 'cream', 'red', 'ice', 'egg', 'lemon', 'cheddar', 'cooky', 'tart']","['<SOS>', 'black', 'bottom', 'hazelnut', 'pie', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'mango', 'cucumber', 'soup', '<EOS>', 'pasta', 'bacon', 'cheesecake', 'pea', 'bacon', 'pepper', 'cheesecake', '<EOS>', 'herb', 'corn', 'corn', 'vanilla']","['<SOS>', 'mango', 'cucumber', 'chow', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,2,"['<SOS>', 'smoked', 'duck', 'garlic', 'salad', '<EOS>', 'mint', 'corn', 'corn', 'cream', 'pesto', 'rice', 'chutney', 'compote', 'herb', 'corn', 'pizza']","['<SOS>', 'smoked', 'duck', 'pluot', 'salad', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,val,2,"['<SOS>', 'port', 'roasted', 'chestnut', 'grape', '<EOS>', 'mint', 'cheesecake', 'compote', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake']","['<SOS>', 'port', 'roasted', 'chestnut', 'grape', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,val,2,"['<SOS>', 'roasted', 'red', 'pepper', 'feta', 'dip', '<EOS>', 'mint', 'cheesecake', 'compote', 'compote', 'compote', 'compote', 'compote', 'compote', 'compote', 'compote']","['<SOS>', 'roasted', 'red', 'pepper', 'feta', 'dip', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,val,2,"['<SOS>', 'green', 'vegetable', 'salad', '<EOS>', 'mint', 'mint', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake', 'cheesecake']","['<SOS>', 'green', 'vegetable', 'salad', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,3,"['<SOS>', 'crispy', 'rice', 'cake', '<EOS>', 'sauce', '<EOS>', 'kale', 'parmesan', 'pea', 'mint', 'compote', 'pancetta', 'spiced', 'chickpea', 'waffle', 'spiced']","['<SOS>', 'crispy', 'rice', 'cake', 'tarator', 'sauce', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,3,"['<SOS>', 'apple', 'celery', 'smoked', 'ham', 'stuffing', '<EOS>', 'turnip', 'cheesecake', 'chutney', 'pickled', 'leaf', 'glaze', 'baby', 'parmesan', 'custard', 'dressing']","['<SOS>', 'apple', 'celery', 'smoked', 'ham', 'stuffing', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,3,"['<SOS>', 'scallop', 'cilantro', 'sauce', 'asian', 'slaw', '<EOS>', 'chutney', 'turkey', 'squash', 'fudge', 'pot', 'cheddar', 'kebab', 'turnip', 'crab', 'gratin']","['<SOS>', 'scallop', 'cilantro', 'sauce', 'asian', 'slaw', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,3,"['<SOS>', 'buttermilk', 'pesto', '<EOS>', 'rice', 'egg', 'ice', 'fig', 'syrup', 'chutney', 'cheesecake', 'cheesecake', 'pickled', 'cream', 'roll', 'con', 'bean']","['<SOS>', 'culantro', 'pesto', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,3,"['<SOS>', 'instant', 'pot', 'shrimp', 'lettuce', '<EOS>', 'muffin', 'pecan', 'nut', 'cream', 'cashew', 'pickled', 'turnip', 'corn', 'rice', 'italian', 'cooky']","['<SOS>', 'instant', 'pot', 'shrimp', 'scampi', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,3,"['<SOS>', 'belgian', 'endive', 'walnut', 'salad', 'frosting', 'turnip', 'e', 'lasagna', '<EOS>', 'nut', 'waffle', 'corn', 'pea', 'broccoli', 'cup', 'mint']","['<SOS>', 'belgian', 'endive', 'walnut', 'salad', 'insalata', 'belga', 'e', 'noci', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
2,resnet50,train,3,"['<SOS>', 'grill', 'roasted', 'turkey', '<EOS>', 'roll', 'chutney', 'pecan', 'pesto', 'bell', 'ice', 'jam', 'gratin', 'pomegranate', 'cream', 'caramel', 'dressing']","['<SOS>', 'grill', 'roasted', 'turkey', '<EOS>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
